# $r で改行。" は入力できない、理由はスペースに意味のある文字列があるので
# わかりやすくするため。
# excel で編集すると " が消えてしまう為 excel で編集しないこと。

# クライアントデータのコードページ番号
CLIENT_DATA_CODE_PAGE,"932"
GAME_SNS_POSTINFO_TITLE,"Twitter連携機能のご案内"
GAME_SNS_POSTINFO_TEXT,"・Twitter連携機能を使うと、「Shift+PrintScreen」を押すことで$r  ECOで撮影したスクリーンショットをツイートすることができます。$r・スクリーンショットなしでツイートだけしたい場合、ECOゲーム画面の$r  Twitterアイコンをダブルクリックしても投稿ウィンドウが開きます。$r・Twitter連携機能は、ECOゲーム画面右上の「×」ボタン左にある$r  システムメニュー内の「連携」タブで設定変更をすることができます。$r・Twitter連携機能を使いたくない場合は、「連携」タブにある$r  「Twitter連携」の項目をOFFにしてください。$r  ゲーム画面からTwitterアイコンも表示されなくなります。$r・ツイート内容には自動的に#ecotubuのハッシュタグと、短縮URLが付与されます。"
GAME_SNS_POSTINFO_NEXT,"次回もまた表示する"

GAME_SNS_POSTWARNING_TITLE,"ご注意"
GAME_SNS_POSTWARNING_TEXT,"・スクリーンショットに自分以外のキャラクター名が表示されている場合や、$r  チャットウインドウに自分以外のキャラクターの発言が表示されている場合は、$r  そのキャラクターの使用者に必ず了解を得てから使用してください。$r・ツイートする際には、投稿で使用するTwitterアカウントをよくご確認ください。$r・この機能はOpenSSLツールキットを利用するためにOpenSSLプロジェクトによって$r  開発されたソフトウェアを含みます。"
GAME_SNS_POSTWARNING_NEXT,"次回もまた表示する"

# 心憑依
GAME_HARTTRANS_MENU_0,"現在借りている「心」の情報を表示"
GAME_HARTTRANS_MENU_1,"「心」を外す"
GAME_HARTTRANS_CONFIRM,"「心」を外しますか？"

GAME_HARTTRANS_TIME_H,"借りている「心」があと%d時間で外れます。"
GAME_HARTTRANS_TIME_M,"借りている「心」があと%d分で外れます。"

GAME_HARTTRANS_TRANSRELEASE_0,"48時間が経過したため、借りていた「心」は外れました。"
GAME_HARTTRANS_TRANSRELEASE_1,"「心」が外されました"

# 心憑依リストウィンドウ
GAME_HARTTRANSLIST_TITLE,"心登録リスト"
GAME_HARTTRANSLIST_LV,"表示LV帯変更"
GAME_HARTTRANSLIST_CHK,"フレンドリストの「心」のみを表示"
GAME_HARTTRANSLIST_JOB_0,"FT系"
GAME_HARTTRANSLIST_JOB_1,"SU系"
GAME_HARTTRANSLIST_JOB_2,"BP系"
GAME_HARTTRANSLIST_JOB_3,"NV/JK"
GAME_HARTTRANSLIST_JOB_4,"DEM"
GAME_HARTTRANSLIST_SORT_0,"LV"
GAME_HARTTRANSLIST_SORT_1,"ジョブ系統"
GAME_HARTTRANSLIST_SORT_2,"名前"
GAME_HARTTRANSLIST_SORT_3,"コメント"
GAME_HARTTRANSLIST_SORT_4,"フレンドリスト"

# 心憑依ステータスウィンドウ
GAME_HARTTRANSSTATUS_TITLE,"「心」による上昇値"
GAME_HARTTRANSSTATUS_PARAM_TAG,"＜ステータス＞"
GAME_HARTTRANSSTATUS_PARAM0,"最大HP"
GAME_HARTTRANSSTATUS_PARAM1,"最大MP"
GAME_HARTTRANSSTATUS_PARAM2,"最大SP"
GAME_HARTTRANSSTATUS_PARAM3,"物理攻撃力（最小）"
GAME_HARTTRANSSTATUS_PARAM4,"物理攻撃力（最大）"
GAME_HARTTRANSSTATUS_PARAM5,"魔法攻撃力（最小）"
GAME_HARTTRANSSTATUS_PARAM6,"魔法攻撃力（最大）"
GAME_HARTTRANSSTATUS_PARAM7,"近距離命中力"
GAME_HARTTRANSSTATUS_PARAM8,"遠距離命中力"
GAME_HARTTRANSSTATUS_PARAM9,"物理防御力（減算）"
GAME_HARTTRANSSTATUS_PARAM10,"物理防御力（割合）"
GAME_HARTTRANSSTATUS_PARAM11,"魔法防御力（減算）"
GAME_HARTTRANSSTATUS_PARAM12,"魔法防御力（割合）"
GAME_HARTTRANSSTATUS_PARAM13,"近距離回避力"
GAME_HARTTRANSSTATUS_PARAM14,"遠距離回避力"
GAME_HARTTRANSSTATUS_PARAM15,"攻撃速度"
GAME_HARTTRANSSTATUS_PARAM16,"詠唱速度"
GAME_HARTTRANSSTATUS_PARAM17,"最大重量"
GAME_HARTTRANSSTATUS_PARAM18,"最大容量"
GAME_HARTTRANSSTATUS_BALLOON0,"最大HP"
GAME_HARTTRANSSTATUS_BALLOON1,"最大MP"
GAME_HARTTRANSSTATUS_BALLOON2,"最大SP"
GAME_HARTTRANSSTATUS_BALLOON3,"ATK(MIN)"
GAME_HARTTRANSSTATUS_BALLOON4,"ATK(MAX)"
GAME_HARTTRANSSTATUS_BALLOON5,"M.ATK(MIN)"
GAME_HARTTRANSSTATUS_BALLOON6,"M.ATK(MAX)"
GAME_HARTTRANSSTATUS_BALLOON7,"S.HIT"
GAME_HARTTRANSSTATUS_BALLOON8,"L.HIT"
GAME_HARTTRANSSTATUS_BALLOON9,"DEF(-)"
GAME_HARTTRANSSTATUS_BALLOON10,"DEF(%)"
GAME_HARTTRANSSTATUS_BALLOON11,"M.DEF(-)"
GAME_HARTTRANSSTATUS_BALLOON12,"M.DEF(%)"
GAME_HARTTRANSSTATUS_BALLOON13,"S.AVOID"
GAME_HARTTRANSSTATUS_BALLOON14,"L.AVOID"
GAME_HARTTRANSSTATUS_BALLOON15,"A.SPD"
GAME_HARTTRANSSTATUS_BALLOON16,"C.SPD"
GAME_HARTTRANSSTATUS_BALLOON17,"PAYL"
GAME_HARTTRANSSTATUS_BALLOON18,"CAPA"
GAME_HARTTRANSSTATUS_INFO_0,"選択した心のユーザーに借りた履歴を$rエミル・クロニクル・オンラインSNSで表示します。"
GAME_HARTTRANSSTATUS_INFO_1,"※YESを選択して心を借りた場合$r借りている間の取得経験値が少し多く入手できます"
GAME_HARTTRANSSTATUS_YES,"YES"
GAME_HARTTRANSSTATUS_NO,"NO"
GAME_HARTTRANSSTATUS_NOTHING,"該当する「心」が見つかりませんでした。$r以降のリストにも「心」は登録されていません。"
GAME_HARTTRANSSTATUS_TIME_H,"「心」の返却まで残り %d時間 %d分"
GAME_HARTTRANSSTATUS_TIME_M,"「心」の返却まで残り %d分"

GAME_HARTTRANSSTATUS_ERROR,"選択した「心」は、借りることができませんでした。"


# デュアルジョブウインドウ
GAME_DUALJOB_TITLE,"デュアルジョブ"
GAME_DUALJOB_TITLE_LEARN,"デュアルジョブ習得"
GAME_DUALJOB_NAME,"デュアルジョブ：%s"
GAME_DUALJOB_JOBLV,"ジョブレベル　：%3d"
GAME_DUALJOB_LIST_TEXTBTN0,"名前"
GAME_DUALJOB_LIST_TEXTBTN1,"現在/最大LV"
GAME_DUALJOB_LIST_TEXTBTN2,"次のスキルレベルまで"
GAME_DUALJOB_NEXT_NOT,"習得に必要なJOBLV:%3d"
GAME_DUALJOB_NEXT_LV,"次のレベルに必要なJOBLV:%3d"
GAME_DUALJOB_NEXT_NONE,"スキルレベルは最大です"
GAME_DUALJOB_SELECT,"選択スキル（ダブルクリックで外す）"
GAME_DUALJOB_JOBDETAIL_NOTSELECT,"$rこのデュアルジョブはすでに習得しているため$r習得する事が出来ません。"
GAME_DUALJOB_MSG_WARNIN_LEARN,"現在選択されているデュアルジョブを習得します$rよろしいですか？"
GAME_DUALJOB_MSG_WARNIN_CHANGE,"現在選択されているデュアルジョブとスキルを設定します$rよろしいですか？"
GAME_DUALJOB_MSG_NOSKILL_WARNIN_LEARN,"スキルが設定されていません$r現在選択されているデュアルジョブを習得します$rよろしいですか？"
GAME_DUALJOB_MSG_NOSKILL_WARNIN_CHANGE,"スキルが設定されていません$r現在選択されているデュアルジョブを設定します$rよろしいですか？"
GAME_DUALJOB_MSG_SKILLLIST_WARNIN,"これ以上スキルを登録できません$r選択スキルを外してください"
GAME_DUALJOB_ERR_0-1,"習得できない系統が選ばれました"
GAME_DUALJOB_ERR_0-2,"習得できないスキルが選ばれました"
GAME_DUALJOB_ERR_1-1,"選択できない系統が選ばれました"
GAME_DUALJOB_ERR_1-2,"選択できないスキルが選ばれました"

# スタックトレース
GAME_STACKTRACE_CONFIRM,"前回のゲームが予期せぬエラーで終了しました。$rお使いのPCの情報を含むエラー情報を送信していただければ、$r今後の改善に活かすことができます。$r頂いた情報は問題の調査のためだけに使用されます。$r情報を送信してよろしいですか？"
GAME_STACKTRACE_SEND_OK,"送信しました"
GAME_STACKTRACE_SEND_ERROR,"送信に失敗しました"

#髪型試着ウィンドウ
GAME_HAIRTRYON_TITLE0,"髪型変更ウィンドウ"
GAME_HAIRTRYON_TITLE1,"髪型のオプション変更ウィンドウ"
GAME_HAIRTRYON_TITLE2,"髪型カタログウィンドウ"
GAME_HAIRTRYON_TITLE3,"髪型試着ウィンドウ"
GAME_HAIRTRYON_TAG0,"アイテム"
GAME_HAIRTRYON_TAG1,"髪型"
GAME_HAIRTRYON_TAG2,"オプション"
GAME_HAIRTRYON_CONFIRM_0,"「%s」を使用し$r「%s」の$r「%s」に変更します$rよろしいですか？"
GAME_HAIRTRYON_CONFIRM_1,"「%s」の$r「%s」に変更します$rよろしいですか？"
GAME_HAIRTRYON_ERROR-1,"何らかの原因で失敗しました"
GAME_HAIRTRYON_SAME_HAIR,"現在の髪型です"



# 飛空庭家具リスト
GAME_FURNITURELIST_TITLE,"家具リスト"
GAME_FURNITURELIST_NONE,"家具が配置されていません"
GAME_FURNITURELIST_NUM,"配置数 %d"
GAME_FURNITURELIST_HIDE_MSG,"非表示になっている家具があります"

GAME_FCASTLEEQUIP_TITLE,"飛空城改造"


#パートナー詳細ウィンドウ
GAME_PARTNERDETAILWND_TITTLE,"パートナー情報"
GAME_PARTNERDETAILWND_LEVEL,"BaseLv "
GAME_PARTNERDETAILWND_TRUST,"現在の信頼度："
GAME_PARTNERDETAILWND_PARAM_TAG,"＜ステータス＞"
GAME_PARTNERDETAILWND_PARAM0,"最大ＨＰ"
GAME_PARTNERDETAILWND_PARAM1,"最大ＭＰ"
GAME_PARTNERDETAILWND_PARAM2,"最大ＳＰ"
GAME_PARTNERDETAILWND_PARAM3,"物理攻撃力(最小)"
GAME_PARTNERDETAILWND_PARAM4,"物理攻撃力(最大)"
GAME_PARTNERDETAILWND_PARAM5,"魔法攻撃力(最小)"
GAME_PARTNERDETAILWND_PARAM6,"魔法攻撃力(最大)"
GAME_PARTNERDETAILWND_PARAM7,"近距離命中力"
GAME_PARTNERDETAILWND_PARAM8,"遠距離命中力"
GAME_PARTNERDETAILWND_PARAM9,"物理防御力(－)"
GAME_PARTNERDETAILWND_PARAM10,"物理防御力(％)"
GAME_PARTNERDETAILWND_PARAM11,"魔法防御力(－)"
GAME_PARTNERDETAILWND_PARAM12,"魔法防御力(％)"
GAME_PARTNERDETAILWND_PARAM13,"近距離回避力"
GAME_PARTNERDETAILWND_PARAM14,"遠距離回避力"
GAME_PARTNERDETAILWND_PARAM15,"攻撃速度"
GAME_PARTNERDETAILWND_PARAM16,"詠唱速度"
GAME_PARTNERDETAILWND_PARAM_TYPE,"系統"
GAME_PARTNERDETAILWND_PARAM_KIND,"種別"
GAME_PARTNERDETAILWND_PARAM_TRANS_TAG,"転生"
GAME_PARTNERDETAILWND_PARAM_TRANS0,"未転生"
GAME_PARTNERDETAILWND_PARAM_TRANS1,"転生済"
GAME_PARTNERDETAILWND_PARAM_PENALTY,"レベル差によるステータス減衰発生中"
GAME_PARTNERDETAILWND_PARAM_BALLOON0,"最大ＨＰ。耐久力に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON1,"最大ＭＰ。魔法攻撃に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON2,"最大ＳＰ。近接攻撃に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON3,"最小物理攻撃力。近接攻撃に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON4,"最大物理攻撃力。近接攻撃に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON5,"最小魔法攻撃力。魔法攻撃に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON6,"最大魔法攻撃力。魔法攻撃に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON7,"近距離命中力。攻撃の精度に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON8,"遠距離命中力。攻撃の精度に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON9,"追加物理防御力。耐久力に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON10,"基本物理防御力。耐久力に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON11,"追加魔法防御力。精神力に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON12,"基本魔法防御力。精神力に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON13,"近距離回避力。フットワークに依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON14,"遠距離回避力。フットワークに依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON15,"攻撃速度。フットワークに依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON16,"詠唱速度。精神力に依存します。"
GAME_PARTNERDETAILWND_PARAM_BALLOON17,"現在のパートナーの系統"
GAME_PARTNERDETAILWND_STATUS_TAG,"＜パートナーランク＞"
GAME_PARTNERDETAILWND_STATUS_TIMETAG,"次の食事まで"
GAME_PARTNERDETAILWND_STATUS_TRUSTTAG,"信頼度ＵＰ"
GAME_PARTNERDETAILWND_STATUS_GROWTH,"成長ポイント"
GAME_PARTNERDETAILWND_STATUS_GUIDING0,"近接攻撃を強くする"
GAME_PARTNERDETAILWND_STATUS_GUIDING1,"魔法攻撃を強くする"
GAME_PARTNERDETAILWND_STATUS_GUIDING2,"耐久力を鍛える"
GAME_PARTNERDETAILWND_STATUS_GUIDING3,"精神力を鍛える"
GAME_PARTNERDETAILWND_STATUS_GUIDING4,"攻撃の精度を上げる"
GAME_PARTNERDETAILWND_STATUS_GUIDING5,"フットワークを鍛える"
GAME_PARTNERDETAILWND_STATUS_GUIDING_BALLOON0,"最大ＳＰ$r物理攻撃力(最小)$r物理攻撃力(最大)"
GAME_PARTNERDETAILWND_STATUS_GUIDING_BALLOON1,"最大ＭＰ$r魔法攻撃力(最小)$r魔法攻撃力(最大)"
GAME_PARTNERDETAILWND_STATUS_GUIDING_BALLOON2,"最大ＨＰ$r物理防御力(－)$r物理防御力(％)"
GAME_PARTNERDETAILWND_STATUS_GUIDING_BALLOON3,"魔法防御力(－)$r魔法防御力(％)$r詠唱速度"
GAME_PARTNERDETAILWND_STATUS_GUIDING_BALLOON4,"近距離命中力$r遠距離命中力"
GAME_PARTNERDETAILWND_STATUS_GUIDING_BALLOON5,"近距離回避力$r遠距離回避力$r攻撃速度"
GAME_PARTNERDETAILWND_EQUIP_TAG0,"＜武器＞"
GAME_PARTNERDETAILWND_EQUIP_TAG1,"＜防具＞"
GAME_PARTNERDETAILWND_FOOD_TAG,"＜食べ物＞"
GAME_PARTNERDETAILWND_FOOD_CHK,"自動で食事するのを許可する"
GAME_PARTNERDETAILWND_FOOD_CHK_NO,"食事をすることができません"
GAME_PARTNERDETAILWND_FOOD_MAXNUM,"/ %d"
GAME_PARTNERDETAILWND_BALLOON_COLOR0,"黒"
GAME_PARTNERDETAILWND_BALLOON_COLOR1,"紫"
GAME_PARTNERDETAILWND_BALLOON_COLOR2,"青"
GAME_PARTNERDETAILWND_BALLOON_COLOR3,"水色"
GAME_PARTNERDETAILWND_BALLOON_COLOR4,"緑"
GAME_PARTNERDETAILWND_BALLOON_COLOR5,"黄緑"
GAME_PARTNERDETAILWND_BALLOON_COLOR6,"黄色"
GAME_PARTNERDETAILWND_BALLOON_COLOR7,"橙色"
GAME_PARTNERDETAILWND_BALLOON_COLOR8,"赤"
GAME_PARTNERDETAILWND_BALLOON_COLOR9,"桃色"
GAME_PARTNERDETAILWND_OPEN_ERR,"マシナファーム時にパートナー情報ウィンドウを開く事は出来ません"
GAME_PARTNER_EQUIP_ERR0,"パートナーが装備されていません"
GAME_PARTNER_HEALTIME_TAG,"回復時間"
GAME_PARTNER_HEALTIME,"残り %s 分"

#パートナー台詞カスタマイズウィンドウ
GAME_PARTNERTALKWND_TITTLE,"パートナーセリフカスタマイズ"
GAME_PARTNERTALKWND_STC_SITUATION,"状況選択"
GAME_PARTNERTALKWND_STC_PROBABILITY,"発言頻度"
GAME_PARTNERTALKWND_STC_PERCENT,"％"
GAME_PARTNERTALKWND_STC_EDIT,"セリフ入力"
GAME_PARTNERTALKWND_STC_COMMENT,"※全角６２文字、半角１２４文字、最大５行まで$r（改行も文字数にカウントされます）"
GAME_PARTNERTALKWND_PROBABILITY0,"発言しない"
GAME_PARTNERTALKWND_PROBABILITY1,"稀に発言する"
GAME_PARTNERTALKWND_PROBABILITY2,"たまに発言する"
GAME_PARTNERTALKWND_PROBABILITY3,"ほどよく発言する"
GAME_PARTNERTALKWND_PROBABILITY4,"頻繁に発言する"
GAME_PARTNERTALKWND_PROBABILITY5,"絶対に発言する"
GAME_PARTNERTALKWND_TEST_NG,"セリフ内容にＮＧワードが含まれています"
GAME_PARTNERTALKWND_SEND_NG,"セリフ内容にＮＧワードが含まれています"
GAME_PARTNERTALKWND_CHANGE_WARNING,"セリフが保存されていませんが状況選択を変更しますか？"
GAME_PARTNERTALKWND_SAVE_WARNING,"セリフが保存されていませんが終了してよろしいですか？"
GAME_PARTNERTALKWND_SAVE_OK,"パートナーのセリフを保存しました"
GAME_PARTNERTALKWND_SAVE_NG,"セリフ内容にＮＧワードが含まれていたため保存に失敗しました"
GAME_PARTNERTALKWND_SAVE_NG2,"何らかの理由で保存に失敗しました"
GAME_PARTNERTALKWND_RESET_CONFIRM,"現在装備中のパートナーに$r設定されているセリフを全て初期化しますか？"




# ログインボーナス
GAME_LOGINBONUS_INFO,"ネットカフェからログイン中"
GAME_LOGINBONUS_TIME,"【所持ＮＣポイント：%s】"
GAME_LOGINBONUS_DISABLE_CAFE,"飛空城の発着場がないため移動できません"
GAME_LOGINBONUS_WORLD_ERROR,"エミル世界以外からは移動できません"
GAME_NCPOINT_UPDATE1,"ネットカフェポイントを%d入手しました"
GAME_NCPOINT_UPDATE2,"ネットカフェポイントを%d失いました"
GAME_NCPOINT_UPDATE3,"有効期限を過ぎたため、ネットカフェポイントを%d失いました"
GAME_NCPOINT_RESETTIME1,"%d年%d月%d日%d時に所有されているネットカフェポイントの有効期限が切れます。"
GAME_NCPOINT_RESETTIME2,"有効期限が切れた場合、所有している%dネットカフェポイントは0になります。"
GAME_NCPOINT_RESETTIME3,"このメッセージはネットカフェポイントをすべてご利用いただくか、"
GAME_NCPOINT_RESETTIME4,"ECO公認店舗を利用して有効期限を延長する事で表示されなくなります。"


#奈落階層登録チームリストウインドウ
GAME_ABYSSTEAMLIST_TITLE,"奈落階層登録チームリスト"
GAME_ABYSSTEAMLIST_SORT_0,"チーム名"
GAME_ABYSSTEAMLIST_SORT_1,"名前（参加人数）"
GAME_ABYSSTEAMLIST_SORT_2,"階層"
GAME_ABYSSTEAMLIST_SORT_3,"条件"
GAME_ABYSSTEAMLIST_SORT_4,"コメント"
GAME_ABYSSTEAMLIST_DETAIL,"詳細"
GAME_ABYSSTEAMLIST_PAGE,"%d/%d"
GAME_ABYSSTEAMLIST_NAME,"%s (%d/%d)"
GAME_ABYSSTEAMLIST_FLOOR_NO,"－"
GAME_ABYSSTEAMLIST_FLOOR_IN,"%d"
GAME_ABYSSTEAMLIST_FLOOR_RESTART,"－(%d)"
GAME_ABYSSTEAMLIST_LOGPOINT,"%d階"
GAME_ABYSSTEAMLIST_NEED_PSW,"パスワードが必要です"
GAME_ABYSSTEAM_LEAVE,"加入中のチームから脱退します"
GAME_ABYSSTEAM_LEAVE_LEADER,"立ち上げたチームを解散します"
GAME_ABYSSTEAM_LEAVE_MEMBER_MSG,"%sさんがチームから脱退しました"
GAME_ABYSSTEAM_REQUEST,"加入申請中です"
GAME_ABYSSTEAM_REGIST,"%sに参加しました"
GAME_ABYSSTEAM_REGIST_ERROR-1,"何らかの原因で失敗しました"
GAME_ABYSSTEAM_REGIST_ERROR-2,"チームが満員のため入れませんでした"
GAME_ABYSSTEAM_REGIST_ERROR-3,"パスワードが違います"
GAME_ABYSSTEAM_REGIST_ERROR-4,"条件に合わなかったため入れませんでした"
GAME_ABYSSTEAM_REGIST_ERROR-5,"参加できませんでした"
GAME_ABYSSTEAM_REGIST_ERROR-6,"リーダーがいないため入れませんでした"
GAME_ABYSSTEAM_REGIST_ERROR-7,"チームが解散されているため入れませんでした"
GAME_ABYSSTEAM_REGIST_ERROR-8,"既にチームに参加しています"
GAME_ABYSSTEAM_REGIST_ERROR-9,"参加申し込みの上限に達しているため、申請を行えませんでした"
GAME_ABYSSTEAM_REGIST_ERROR-10,"申請許可を待っているユーザーは多数居たため、加入することは出来ませんでした"
GAME_ABYSSTEAM_REGIST_MSG_TITLE,"参加申請"
GAME_ABYSSTEAM_REGIST_MSG,"%sさんからチーム参加の申請がきています。$rＬＶ：%d　ＪＯＢ：%s"
GAME_ABYSSTEAM_REGIST_CANCEL,"参加を拒否しました"
GAME_ABYSSTEAM_LEAVE_MSG,"チーム「%s」を脱退しました"
